id,RECALL,TRP
1869,0.765625,0.352517986
1870,0.765625,0.352517986
1871,0.765625,0.352517986
1872,0.765625,0.352517986
1873,0.765625,0.352517986
1874,0.765625,0.352517986
1875,0.765625,0.352517986
1876,0.765625,0.352517986
1877,0.765625,0.352517986
1878,0.765625,0.352517986
1879,0.765625,0.352517986
1880,0.765625,0.352517986
1881,0.765625,0.352517986
1882,0.765625,0.352517986
1883,0.765625,0.352517986
1884,0.765625,0.352517986
1885,0.765625,0.352517986
1886,0.765625,0.352517986
1887,0.765625,0.352517986
1888,0.765625,0.352517986
1889,0.765625,0.352517986
1890,0.765625,0.352517986
1891,0.765625,0.352517986
1892,0.765625,0.352517986
1893,0.765625,0.352517986
1894,0.765625,0.352517986
1895,0.765625,0.352517986
1896,0.765625,0.352517986
1897,0.765625,0.352517986
1898,0.765625,0.352517986
1899,0.765625,0.352517986
1900,0.765625,0.352517986
1901,0.765625,0.352517986
1902,0.765625,0.352517986
1903,0.765625,0.352517986
1904,0.765625,0.352517986
1905,0.765625,0.352517986
1906,0.765625,0.352517986
1907,0.765625,0.352517986
1908,0.765625,0.352517986
1909,0.765625,0.352517986
1910,0.765625,0.352517986
1911,0.765625,0.352517986
1912,0.765625,0.352517986
1913,0.765625,0.352517986
1914,0.765625,0.352517986
1915,0.765625,0.352517986
1916,0.765625,0.352517986
1917,0.765625,0.352517986
1918,0.765625,0.352517986
1919,0.765625,0.35
1920,0.765625,0.35
1921,0.765625,0.35
1922,0.765625,0.35
1923,0.765625,0.35
1924,0.765625,0.35
1925,0.765625,0.35
1926,0.765625,0.35
1927,0.765625,0.35
1928,0.765625,0.35
1929,0.765625,0.35
1930,0.765625,0.35
1931,0.765625,0.35
1932,0.765625,0.35
1933,0.765625,0.35
1934,0.765625,0.35
1935,0.765625,0.35
1936,0.765625,0.35
1937,0.765625,0.35
1938,0.765625,0.34751773
1939,0.765625,0.34751773
1940,0.765625,0.34751773
1941,0.765625,0.34751773
1942,0.765625,0.34751773
1943,0.765625,0.34751773
1944,0.765625,0.34751773
1945,0.765625,0.34751773
1946,0.765625,0.34751773
1947,0.765625,0.34751773
1948,0.765625,0.34751773
1949,0.765625,0.34751773
1950,0.765625,0.34751773
1951,0.765625,0.34751773
1952,0.765625,0.345070423
1953,0.765625,0.345070423
1954,0.765625,0.345070423
1955,0.765625,0.345070423
1956,0.765625,0.345070423
1957,0.765625,0.345070423
1958,0.765625,0.345070423
1959,0.765625,0.345070423
1960,0.765625,0.345070423
1961,0.765625,0.345070423
1962,0.765625,0.345070423
1963,0.765625,0.345070423
1964,0.765625,0.345070423
1965,0.765625,0.345070423
1966,0.765625,0.345070423
1967,0.765625,0.345070423
1968,0.765625,0.345070423
1969,0.765625,0.345070423
1970,0.765625,0.345070423
1971,0.765625,0.345070423
1972,0.765625,0.345070423
1973,0.765625,0.345070423
1974,0.765625,0.345070423
1975,0.765625,0.345070423
1976,0.765625,0.345070423
1977,0.765625,0.345070423
1978,0.765625,0.345070423
1979,0.765625,0.345070423
1980,0.765625,0.345070423
1981,0.765625,0.345070423
1982,0.765625,0.345070423
1983,0.765625,0.345070423
1984,0.765625,0.345070423
1985,0.765625,0.345070423
1986,0.765625,0.345070423
1987,0.765625,0.345070423
1988,0.765625,0.345070423
1989,0.765625,0.345070423
1990,0.765625,0.345070423
1991,0.765625,0.345070423
1992,0.765625,0.345070423
1993,0.765625,0.342657343
1994,0.765625,0.342657343
1995,0.765625,0.342657343
1996,0.765625,0.342657343
1997,0.765625,0.342657343
1998,0.765625,0.342657343
1999,0.765625,0.342657343
2000,0.765625,0.342657343
2001,0.765625,0.342657343
2002,0.765625,0.342657343
2003,0.765625,0.342657343
2004,0.765625,0.342657343
2005,0.765625,0.342657343
2006,0.765625,0.342657343
2007,0.765625,0.342657343
2008,0.765625,0.342657343
2009,0.765625,0.342657343
2010,0.765625,0.342657343
2011,0.765625,0.342657343
2012,0.765625,0.342657343
2013,0.765625,0.342657343
2014,0.765625,0.342657343
2015,0.765625,0.342657343
2016,0.765625,0.342657343
2017,0.765625,0.342657343
2018,0.765625,0.340277778
2019,0.765625,0.340277778
2020,0.765625,0.340277778
2021,0.765625,0.340277778
2022,0.765625,0.340277778
2023,0.765625,0.340277778
2024,0.765625,0.340277778
2025,0.765625,0.340277778
2026,0.765625,0.340277778
2027,0.765625,0.340277778
2028,0.765625,0.340277778
2029,0.765625,0.340277778
2030,0.765625,0.340277778
2031,0.765625,0.340277778
2032,0.765625,0.340277778
2033,0.765625,0.340277778
2034,0.765625,0.340277778
2035,0.765625,0.340277778
2036,0.765625,0.340277778
2037,0.765625,0.340277778
2038,0.765625,0.340277778
2039,0.765625,0.340277778
2040,0.765625,0.340277778
2041,0.765625,0.340277778
2042,0.765625,0.340277778
2043,0.765625,0.340277778
2044,0.765625,0.340277778
2045,0.765625,0.337931034
2046,0.765625,0.337931034
2047,0.765625,0.337931034
2048,0.765625,0.337931034
2049,0.765625,0.337931034
2050,0.765625,0.337931034
2051,0.765625,0.337931034
2052,0.765625,0.337931034
2053,0.765625,0.337931034
2054,0.765625,0.337931034
2055,0.765625,0.337931034
2056,0.765625,0.337931034
2057,0.765625,0.337931034
2058,0.765625,0.337931034
2059,0.765625,0.337931034
2060,0.765625,0.337931034
2061,0.765625,0.337931034
2062,0.765625,0.337931034
2063,0.765625,0.337931034
2064,0.765625,0.337931034
2065,0.765625,0.337931034
2066,0.765625,0.337931034
2067,0.765625,0.337931034
2068,0.765625,0.337931034
2069,0.765625,0.337931034
2070,0.765625,0.337931034
2071,0.765625,0.337931034
2072,0.765625,0.337931034
2073,0.765625,0.337931034
2074,0.765625,0.337931034
2075,0.765625,0.337931034
2076,0.765625,0.337931034
2077,0.765625,0.337931034
2078,0.765625,0.337931034
2079,0.765625,0.337931034
2080,0.765625,0.337931034
2081,0.765625,0.337931034
2082,0.765625,0.337931034
2083,0.765625,0.337931034
2084,0.765625,0.337931034
2085,0.765625,0.337931034
2086,0.765625,0.337931034
2087,0.765625,0.337931034
2088,0.765625,0.337931034
2089,0.765625,0.337931034
2090,0.765625,0.337931034
2091,0.765625,0.337931034
2092,0.765625,0.337931034
2093,0.765625,0.337931034
2094,0.765625,0.337931034
2095,0.765625,0.337931034
2096,0.765625,0.337931034
2097,0.765625,0.337931034
2098,0.765625,0.337931034
2099,0.765625,0.337931034
2100,0.765625,0.337931034
2101,0.765625,0.337931034
2102,0.765625,0.337931034
2103,0.765625,0.337931034
2104,0.78125,0.342465753
2105,0.78125,0.342465753
2106,0.78125,0.342465753
2107,0.78125,0.342465753
2108,0.78125,0.342465753
2109,0.78125,0.342465753
2110,0.78125,0.342465753
2111,0.78125,0.342465753
2112,0.78125,0.342465753
2113,0.78125,0.342465753
2114,0.78125,0.342465753
2115,0.78125,0.342465753
2116,0.78125,0.342465753
2117,0.78125,0.342465753
2118,0.78125,0.342465753
2119,0.78125,0.342465753
2120,0.78125,0.342465753
2121,0.78125,0.342465753
2122,0.78125,0.342465753
2123,0.78125,0.342465753
2124,0.78125,0.342465753
2125,0.78125,0.342465753
2126,0.78125,0.342465753
2127,0.78125,0.342465753
2128,0.78125,0.342465753
2129,0.78125,0.342465753
2130,0.78125,0.342465753
2131,0.78125,0.342465753
2132,0.78125,0.342465753
2133,0.78125,0.342465753
2134,0.78125,0.342465753
2135,0.78125,0.342465753
2136,0.78125,0.342465753
2137,0.78125,0.342465753
2138,0.78125,0.342465753
2139,0.78125,0.342465753
2140,0.78125,0.342465753
2141,0.78125,0.342465753
2142,0.78125,0.342465753
2143,0.78125,0.342465753
2144,0.78125,0.342465753
2145,0.78125,0.342465753
2146,0.78125,0.342465753
2147,0.78125,0.342465753
2148,0.78125,0.342465753
2149,0.78125,0.342465753
2150,0.78125,0.342465753
2151,0.78125,0.342465753
2152,0.78125,0.342465753
2153,0.78125,0.342465753
2154,0.78125,0.342465753
2155,0.78125,0.342465753
2156,0.78125,0.342465753
2157,0.78125,0.342465753
2158,0.78125,0.342465753
2159,0.78125,0.342465753
2160,0.78125,0.342465753
2161,0.78125,0.342465753
2162,0.78125,0.342465753
2163,0.78125,0.342465753
2164,0.78125,0.342465753
2165,0.78125,0.342465753
2166,0.78125,0.342465753
2167,0.78125,0.342465753
2168,0.78125,0.342465753
2169,0.78125,0.342465753
2170,0.796875,0.346938776
2171,0.796875,0.346938776
2172,0.796875,0.346938776
2173,0.796875,0.346938776
2174,0.796875,0.346938776
2175,0.796875,0.346938776
2176,0.796875,0.346938776
2177,0.796875,0.346938776
2178,0.796875,0.346938776
2179,0.796875,0.346938776
2180,0.796875,0.346938776
2181,0.796875,0.346938776
2182,0.796875,0.346938776
2183,0.796875,0.346938776
2184,0.796875,0.346938776
2185,0.796875,0.346938776
2186,0.796875,0.346938776
2187,0.796875,0.346938776
2188,0.796875,0.346938776
2189,0.796875,0.346938776
2190,0.796875,0.346938776
2191,0.796875,0.346938776
2192,0.796875,0.346938776
2193,0.796875,0.346938776
2194,0.796875,0.346938776
2195,0.796875,0.346938776
2196,0.796875,0.346938776
2197,0.796875,0.346938776
2198,0.796875,0.346938776
2199,0.796875,0.346938776
2200,0.796875,0.346938776
2201,0.796875,0.346938776
2202,0.796875,0.346938776
2203,0.796875,0.346938776
2204,0.796875,0.346938776
2205,0.796875,0.346938776
2206,0.796875,0.346938776
2207,0.796875,0.346938776
2208,0.796875,0.346938776
2209,0.796875,0.346938776
2210,0.796875,0.346938776
2211,0.796875,0.346938776
2212,0.796875,0.346938776
2213,0.796875,0.346938776
2214,0.796875,0.346938776
2215,0.796875,0.346938776
2216,0.796875,0.346938776
2217,0.796875,0.346938776
2218,0.796875,0.346938776
2219,0.796875,0.346938776
2220,0.796875,0.346938776
2221,0.796875,0.346938776
2222,0.796875,0.346938776
2223,0.796875,0.346938776
2224,0.796875,0.346938776
2225,0.796875,0.344594595
2226,0.796875,0.344594595
2227,0.796875,0.344594595
2228,0.796875,0.344594595
2229,0.796875,0.344594595
2230,0.796875,0.344594595
2231,0.796875,0.344594595
2232,0.796875,0.344594595
2233,0.796875,0.344594595
2234,0.796875,0.344594595
2235,0.796875,0.344594595
2236,0.796875,0.344594595
2237,0.796875,0.344594595
2238,0.796875,0.344594595
2239,0.796875,0.344594595
2240,0.796875,0.344594595
2241,0.796875,0.344594595
2242,0.796875,0.344594595
2243,0.796875,0.344594595
2244,0.796875,0.344594595
2245,0.796875,0.344594595
2246,0.796875,0.344594595
2247,0.796875,0.344594595
2248,0.796875,0.344594595
2249,0.796875,0.344594595
2250,0.796875,0.344594595
2251,0.796875,0.344594595
2252,0.796875,0.344594595
2253,0.796875,0.344594595
2254,0.796875,0.344594595
2255,0.796875,0.344594595
2256,0.8125,0.348993289
2257,0.8125,0.348993289
2258,0.8125,0.348993289
2259,0.8125,0.348993289
2260,0.8125,0.348993289
2261,0.8125,0.348993289
2262,0.8125,0.348993289
2263,0.8125,0.348993289
2264,0.8125,0.348993289
2265,0.8125,0.348993289
2266,0.8125,0.348993289
2267,0.8125,0.348993289
2268,0.8125,0.348993289
2269,0.8125,0.348993289
2270,0.8125,0.348993289
2271,0.8125,0.348993289
2272,0.8125,0.348993289
2273,0.8125,0.348993289
2274,0.8125,0.348993289
2275,0.8125,0.348993289
2276,0.8125,0.348993289
2277,0.8125,0.348993289
2278,0.8125,0.348993289
2279,0.8125,0.348993289
2280,0.8125,0.348993289
2281,0.8125,0.348993289
2282,0.8125,0.348993289
2283,0.8125,0.348993289
2284,0.8125,0.348993289
2285,0.8125,0.348993289
2286,0.8125,0.348993289
2287,0.8125,0.348993289
2288,0.8125,0.348993289
2289,0.8125,0.348993289
2290,0.8125,0.348993289
2291,0.8125,0.348993289
2292,0.8125,0.348993289
2293,0.8125,0.348993289
2294,0.8125,0.348993289
2295,0.8125,0.348993289
2296,0.8125,0.348993289
2297,0.8125,0.348993289
2298,0.8125,0.348993289
2299,0.8125,0.348993289
2300,0.8125,0.348993289
2301,0.8125,0.348993289
2302,0.8125,0.348993289
2303,0.8125,0.348993289
2304,0.8125,0.348993289
2305,0.8125,0.348993289
2306,0.8125,0.348993289
2307,0.8125,0.348993289
2308,0.8125,0.348993289
2309,0.8125,0.348993289
2310,0.8125,0.348993289
2311,0.8125,0.348993289
2312,0.8125,0.348993289
2313,0.8125,0.348993289
2314,0.8125,0.348993289
2315,0.8125,0.348993289
2316,0.8125,0.348993289
2317,0.8125,0.348993289
2318,0.8125,0.348993289
2319,0.8125,0.348993289
2320,0.8125,0.348993289
2321,0.8125,0.348993289
2322,0.8125,0.348993289
2323,0.8125,0.348993289
2324,0.8125,0.348993289
2325,0.8125,0.348993289
2326,0.8125,0.348993289
2327,0.8125,0.348993289
2328,0.8125,0.348993289
2329,0.8125,0.348993289
2330,0.8125,0.348993289
2331,0.8125,0.348993289
2332,0.8125,0.348993289
2333,0.8125,0.348993289
2334,0.8125,0.348993289
2335,0.8125,0.348993289
2336,0.8125,0.348993289
2337,0.8125,0.348993289
2338,0.8125,0.348993289
2339,0.8125,0.348993289
2340,0.8125,0.348993289
2341,0.8125,0.348993289
2342,0.8125,0.348993289
2343,0.8125,0.348993289
2344,0.8125,0.348993289
2345,0.8125,0.348993289
2346,0.8125,0.348993289
2347,0.8125,0.348993289
2348,0.8125,0.348993289
2349,0.8125,0.348993289
2350,0.8125,0.348993289
2351,0.828125,0.353333333
2352,0.828125,0.353333333
2353,0.828125,0.353333333
2354,0.828125,0.353333333
2355,0.828125,0.353333333
2356,0.828125,0.353333333
2357,0.828125,0.353333333
2358,0.828125,0.353333333
2359,0.828125,0.353333333
2360,0.828125,0.353333333
2361,0.828125,0.353333333
2362,0.828125,0.353333333
2363,0.828125,0.353333333
2364,0.828125,0.353333333
2365,0.828125,0.353333333
2366,0.828125,0.353333333
2367,0.828125,0.353333333
2368,0.828125,0.353333333
2369,0.828125,0.353333333
2370,0.828125,0.353333333
2371,0.828125,0.353333333
2372,0.828125,0.353333333
2373,0.828125,0.353333333
2374,0.828125,0.353333333
2375,0.828125,0.353333333
2376,0.828125,0.353333333
2377,0.828125,0.353333333
2378,0.828125,0.353333333
2379,0.828125,0.353333333
2380,0.828125,0.353333333
2381,0.828125,0.353333333
2382,0.828125,0.353333333
2383,0.828125,0.353333333
2384,0.828125,0.353333333
2385,0.828125,0.353333333
2386,0.828125,0.353333333
2387,0.828125,0.353333333
2388,0.828125,0.353333333
2389,0.828125,0.353333333
2390,0.828125,0.353333333
2391,0.828125,0.353333333
2392,0.828125,0.353333333
2393,0.828125,0.353333333
2394,0.828125,0.353333333
2395,0.828125,0.353333333
2396,0.828125,0.353333333
2397,0.828125,0.353333333
2398,0.828125,0.353333333
2399,0.828125,0.353333333
2400,0.828125,0.353333333
2401,0.828125,0.353333333
2402,0.828125,0.353333333
2403,0.828125,0.353333333
2404,0.828125,0.353333333
2405,0.828125,0.353333333
2406,0.828125,0.353333333
2407,0.828125,0.353333333
2408,0.828125,0.353333333
2409,0.828125,0.353333333
2410,0.828125,0.353333333
2411,0.828125,0.353333333
2412,0.828125,0.353333333
2413,0.828125,0.353333333
2414,0.828125,0.353333333
2415,0.828125,0.353333333
2416,0.828125,0.353333333
2417,0.828125,0.353333333
2418,0.828125,0.353333333
2419,0.828125,0.353333333
2420,0.828125,0.353333333
2421,0.828125,0.353333333
2422,0.828125,0.353333333
2423,0.828125,0.353333333
2424,0.828125,0.353333333
2425,0.828125,0.353333333
2426,0.828125,0.353333333
2427,0.828125,0.353333333
2428,0.828125,0.353333333
2429,0.828125,0.353333333
2430,0.828125,0.353333333
2431,0.828125,0.353333333
2432,0.828125,0.353333333
2433,0.828125,0.353333333
2434,0.828125,0.353333333
2435,0.828125,0.353333333
2436,0.828125,0.353333333
2437,0.828125,0.353333333
2438,0.828125,0.353333333
2439,0.828125,0.353333333
2440,0.828125,0.353333333
2441,0.828125,0.353333333
2442,0.828125,0.353333333
2443,0.828125,0.353333333
2444,0.828125,0.353333333
2445,0.828125,0.353333333
2446,0.828125,0.353333333
2447,0.828125,0.353333333
2448,0.828125,0.353333333
2449,0.828125,0.353333333
2450,0.828125,0.353333333
2451,0.828125,0.353333333
2452,0.828125,0.353333333
2453,0.828125,0.353333333
2454,0.828125,0.353333333
2455,0.828125,0.353333333
2456,0.828125,0.353333333
2457,0.828125,0.353333333
2458,0.828125,0.353333333
2459,0.828125,0.353333333
2460,0.828125,0.353333333
2461,0.828125,0.353333333
2462,0.828125,0.353333333
2463,0.828125,0.353333333
2464,0.828125,0.353333333
2465,0.828125,0.353333333
2466,0.828125,0.353333333
2467,0.828125,0.353333333
2468,0.828125,0.353333333
2469,0.828125,0.353333333
2470,0.828125,0.353333333
2471,0.828125,0.353333333
2472,0.828125,0.353333333
2473,0.828125,0.353333333
2474,0.828125,0.353333333
2475,0.828125,0.353333333
2476,0.828125,0.353333333
2477,0.828125,0.353333333
2478,0.828125,0.353333333
2479,0.828125,0.353333333
2480,0.828125,0.353333333
2481,0.828125,0.353333333
2482,0.828125,0.353333333
2483,0.828125,0.353333333
2484,0.828125,0.353333333
2485,0.828125,0.353333333
2486,0.828125,0.350993377
2487,0.828125,0.350993377
2488,0.828125,0.350993377
2489,0.828125,0.350993377
2490,0.828125,0.350993377
2491,0.828125,0.350993377
2492,0.828125,0.350993377
2493,0.828125,0.350993377
2494,0.828125,0.350993377
2495,0.828125,0.350993377
2496,0.828125,0.350993377
2497,0.828125,0.350993377
2498,0.828125,0.350993377
2499,0.828125,0.350993377
2500,0.828125,0.350993377
2501,0.828125,0.350993377
2502,0.828125,0.350993377
2503,0.828125,0.350993377
2504,0.828125,0.350993377
2505,0.828125,0.350993377
2506,0.828125,0.350993377
2507,0.828125,0.350993377
2508,0.828125,0.350993377
2509,0.828125,0.350993377
2510,0.828125,0.350993377
2511,0.828125,0.350993377
2512,0.828125,0.350993377
2513,0.828125,0.350993377
2514,0.828125,0.350993377
2515,0.828125,0.350993377
2516,0.828125,0.350993377
2517,0.828125,0.350993377
2518,0.828125,0.350993377
2519,0.828125,0.350993377
2520,0.828125,0.350993377
2521,0.828125,0.350993377
2522,0.828125,0.350993377
2523,0.828125,0.350993377
2524,0.828125,0.350993377
2525,0.828125,0.350993377
2526,0.828125,0.350993377
2527,0.828125,0.350993377
2528,0.828125,0.350993377
2529,0.828125,0.350993377
2530,0.828125,0.350993377
2531,0.828125,0.350993377
2532,0.828125,0.350993377
2533,0.828125,0.350993377
2534,0.828125,0.350993377
2535,0.828125,0.348684211
2536,0.828125,0.348684211
2537,0.828125,0.348684211
2538,0.828125,0.348684211
2539,0.828125,0.348684211
2540,0.828125,0.348684211
2541,0.828125,0.348684211
2542,0.828125,0.348684211
2543,0.828125,0.348684211
2544,0.828125,0.348684211
2545,0.828125,0.348684211
2546,0.828125,0.348684211
2547,0.828125,0.348684211
2548,0.828125,0.348684211
2549,0.828125,0.346405229
2550,0.828125,0.346405229
2551,0.828125,0.346405229
2552,0.828125,0.346405229
2553,0.828125,0.346405229
2554,0.828125,0.346405229
2555,0.828125,0.346405229
2556,0.828125,0.346405229
2557,0.828125,0.346405229
2558,0.828125,0.344155844
2559,0.828125,0.344155844
2560,0.828125,0.344155844
2561,0.828125,0.344155844
2562,0.828125,0.344155844
2563,0.828125,0.344155844
2564,0.828125,0.344155844
2565,0.828125,0.344155844
2566,0.828125,0.344155844
2567,0.828125,0.344155844
2568,0.828125,0.344155844
2569,0.828125,0.344155844
2570,0.828125,0.341935484
2571,0.828125,0.341935484
2572,0.828125,0.341935484
2573,0.828125,0.341935484
2574,0.828125,0.33974359
2575,0.828125,0.33974359
2576,0.828125,0.33974359
2577,0.828125,0.33974359
2578,0.828125,0.33974359
2579,0.828125,0.337579618
2580,0.828125,0.337579618
2581,0.828125,0.337579618
2582,0.828125,0.337579618
2583,0.828125,0.337579618
2584,0.828125,0.337579618
2585,0.828125,0.337579618
2586,0.828125,0.337579618
2587,0.828125,0.337579618
2588,0.828125,0.337579618
2589,0.828125,0.337579618
2590,0.828125,0.337579618
2591,0.828125,0.337579618
2592,0.828125,0.337579618
2593,0.828125,0.337579618
2594,0.828125,0.337579618
2595,0.828125,0.337579618
2596,0.828125,0.337579618
2597,0.828125,0.337579618
2598,0.828125,0.337579618
2599,0.828125,0.337579618
2600,0.828125,0.337579618
2601,0.828125,0.337579618
2602,0.828125,0.335443038
2603,0.828125,0.335443038
2604,0.828125,0.335443038
2605,0.828125,0.335443038
2606,0.828125,0.335443038
2607,0.828125,0.335443038
2608,0.828125,0.335443038
2609,0.828125,0.335443038
2610,0.828125,0.335443038
2611,0.828125,0.335443038
2612,0.828125,0.335443038
2613,0.828125,0.335443038
2614,0.828125,0.335443038
2615,0.828125,0.335443038
2616,0.828125,0.335443038
2617,0.828125,0.335443038
2618,0.828125,0.335443038
2619,0.828125,0.335443038
2620,0.828125,0.335443038
2621,0.828125,0.335443038
2622,0.828125,0.335443038
2623,0.828125,0.335443038
2624,0.828125,0.335443038
2625,0.828125,0.333333333
2626,0.828125,0.333333333
2627,0.828125,0.333333333
2628,0.828125,0.333333333
2629,0.828125,0.333333333
2630,0.828125,0.333333333
2631,0.828125,0.333333333
2632,0.828125,0.333333333
2633,0.828125,0.333333333
2634,0.828125,0.333333333
2635,0.828125,0.333333333
2636,0.828125,0.333333333
2637,0.828125,0.333333333
2638,0.828125,0.33125
2639,0.828125,0.33125
2640,0.828125,0.33125
2641,0.828125,0.33125
2642,0.828125,0.33125
2643,0.828125,0.33125
2644,0.828125,0.33125
2645,0.828125,0.33125
2646,0.828125,0.33125
2647,0.828125,0.33125
2648,0.828125,0.33125
2649,0.828125,0.33125
2650,0.828125,0.33125
2651,0.828125,0.33125
2652,0.828125,0.33125
2653,0.828125,0.33125
2654,0.828125,0.33125
2655,0.828125,0.33125
2656,0.828125,0.33125
2657,0.828125,0.33125
2658,0.828125,0.33125
2659,0.828125,0.33125
2660,0.828125,0.33125
2661,0.828125,0.33125
2662,0.828125,0.33125
2663,0.828125,0.33125
2664,0.828125,0.33125
2665,0.828125,0.33125
2666,0.828125,0.33125
2667,0.828125,0.33125
2668,0.828125,0.33125
2669,0.828125,0.33125
2670,0.828125,0.33125
2671,0.828125,0.33125
2672,0.828125,0.33125
2673,0.828125,0.33125
2674,0.828125,0.33125
2675,0.828125,0.33125
2676,0.828125,0.33125
2677,0.828125,0.33125
2678,0.828125,0.33125
2679,0.828125,0.33125
2680,0.828125,0.33125
2681,0.828125,0.33125
2682,0.828125,0.33125
2683,0.828125,0.33125
2684,0.828125,0.33125
2685,0.828125,0.33125
2686,0.828125,0.33125
2687,0.828125,0.329192547
2688,0.828125,0.329192547
2689,0.828125,0.329192547
2690,0.828125,0.329192547
2691,0.828125,0.329192547
2692,0.828125,0.329192547
2693,0.828125,0.329192547
2694,0.828125,0.329192547
2695,0.828125,0.329192547
2696,0.828125,0.329192547
2697,0.828125,0.329192547
2698,0.828125,0.329192547
2699,0.828125,0.329192547
2700,0.828125,0.329192547
2701,0.828125,0.329192547
2702,0.828125,0.329192547
2703,0.828125,0.329192547
2704,0.828125,0.329192547
2705,0.828125,0.329192547
2706,0.828125,0.329192547
2707,0.828125,0.329192547
2708,0.828125,0.329192547
2709,0.828125,0.329192547
2710,0.828125,0.329192547
2711,0.828125,0.329192547
2712,0.828125,0.329192547
2713,0.828125,0.329192547
2714,0.828125,0.329192547
2715,0.828125,0.329192547
2716,0.828125,0.329192547
2717,0.828125,0.329192547
2718,0.828125,0.329192547
2719,0.828125,0.329192547
2720,0.828125,0.329192547
2721,0.828125,0.329192547
2722,0.828125,0.329192547
2723,0.828125,0.327160494
2724,0.828125,0.327160494
2725,0.828125,0.327160494
2726,0.828125,0.327160494
2727,0.828125,0.327160494
2728,0.828125,0.327160494
2729,0.828125,0.327160494
2730,0.828125,0.325153374
2731,0.828125,0.325153374
2732,0.828125,0.325153374
2733,0.828125,0.325153374
2734,0.828125,0.323170732
2735,0.828125,0.323170732
2736,0.828125,0.323170732
2737,0.828125,0.323170732
2738,0.828125,0.323170732
2739,0.828125,0.323170732
2740,0.828125,0.323170732
2741,0.828125,0.323170732
2742,0.828125,0.323170732
2743,0.828125,0.323170732
2744,0.828125,0.323170732
2745,0.828125,0.323170732
2746,0.828125,0.323170732
2747,0.828125,0.323170732
2748,0.828125,0.323170732
2749,0.828125,0.323170732
2750,0.828125,0.323170732
2751,0.828125,0.323170732
2752,0.828125,0.323170732
2753,0.828125,0.323170732
2754,0.828125,0.323170732
2755,0.828125,0.323170732
2756,0.828125,0.323170732
2757,0.828125,0.323170732
2758,0.828125,0.323170732
2759,0.828125,0.323170732
2760,0.828125,0.323170732
2761,0.828125,0.323170732
2762,0.828125,0.323170732
2763,0.828125,0.323170732
2764,0.828125,0.323170732
2765,0.828125,0.323170732
2766,0.84375,0.327272727
2767,0.84375,0.327272727
2768,0.859375,0.331325301
2769,0.859375,0.331325301
2770,0.859375,0.331325301
2771,0.859375,0.331325301
2772,0.859375,0.331325301
2773,0.859375,0.331325301
2774,0.859375,0.331325301
2775,0.859375,0.331325301
2776,0.859375,0.331325301
2777,0.859375,0.331325301
2778,0.859375,0.331325301
2779,0.859375,0.331325301
2780,0.859375,0.331325301
2781,0.859375,0.331325301
2782,0.859375,0.331325301
2783,0.859375,0.331325301
2784,0.859375,0.331325301
2785,0.859375,0.331325301
2786,0.859375,0.331325301
2787,0.859375,0.331325301
2788,0.859375,0.331325301
2789,0.859375,0.331325301
2790,0.859375,0.331325301
2791,0.859375,0.331325301
2792,0.859375,0.331325301
2793,0.859375,0.331325301
2794,0.859375,0.331325301
2795,0.859375,0.331325301
2796,0.859375,0.331325301
2797,0.859375,0.331325301
2798,0.859375,0.329341317
2799,0.859375,0.329341317
2800,0.859375,0.329341317
2801,0.859375,0.329341317
2802,0.875,0.333333333
2803,0.875,0.333333333
2804,0.875,0.333333333
2805,0.875,0.333333333
2806,0.875,0.333333333
2807,0.875,0.333333333
2808,0.875,0.333333333
2809,0.875,0.333333333
2810,0.875,0.333333333
2811,0.875,0.333333333
2812,0.875,0.333333333
2813,0.875,0.331360947
2814,0.875,0.331360947
2815,0.875,0.331360947
2816,0.875,0.331360947
2817,0.875,0.331360947
2818,0.875,0.331360947
2819,0.875,0.331360947
2820,0.875,0.331360947
2821,0.875,0.331360947
2822,0.875,0.331360947
2823,0.875,0.331360947
2824,0.875,0.331360947
2825,0.875,0.331360947
2826,0.875,0.331360947
2827,0.875,0.331360947
2828,0.875,0.329411765
2829,0.875,0.329411765
2830,0.875,0.329411765
2831,0.875,0.329411765
2832,0.875,0.329411765
2833,0.875,0.329411765
2834,0.875,0.329411765
2835,0.875,0.329411765
2836,0.875,0.329411765
2837,0.875,0.329411765
2838,0.875,0.329411765
2839,0.875,0.329411765
2840,0.875,0.329411765
2841,0.875,0.329411765
2842,0.875,0.329411765
2843,0.875,0.329411765
2844,0.875,0.329411765
2845,0.875,0.329411765
2846,0.875,0.329411765
2847,0.875,0.329411765
2848,0.875,0.329411765
2849,0.875,0.329411765
2850,0.875,0.329411765
2851,0.875,0.329411765
2852,0.875,0.329411765
2853,0.875,0.329411765
2854,0.875,0.329411765
2855,0.875,0.329411765
2856,0.875,0.329411765
2857,0.875,0.329411765
2858,0.875,0.329411765
2859,0.875,0.329411765
2860,0.875,0.32748538
2861,0.875,0.32748538
2862,0.875,0.32748538
2863,0.875,0.32748538
2864,0.875,0.32748538
2865,0.875,0.32748538
2866,0.875,0.32748538
2867,0.875,0.32748538
2868,0.875,0.32748538
2869,0.875,0.32748538
2870,0.875,0.32748538
2871,0.875,0.32748538
2872,0.875,0.32748538
2873,0.875,0.325581395
2874,0.875,0.325581395
2875,0.875,0.325581395
2876,0.875,0.325581395
2877,0.875,0.325581395
2878,0.875,0.325581395
2879,0.875,0.325581395
