id,RECALL,PRE
3096,0.444444444,0.333333333
3097,0.444444444,0.333333333
3098,0.444444444,0.328767123
3099,0.444444444,0.328767123
3100,0.444444444,0.328767123
3101,0.444444444,0.328767123
3102,0.444444444,0.328767123
3103,0.444444444,0.328767123
3104,0.444444444,0.328767123
3105,0.444444444,0.324324324
3106,0.444444444,0.324324324
3107,0.444444444,0.324324324
3108,0.444444444,0.324324324
3109,0.444444444,0.324324324
3110,0.444444444,0.324324324
3111,0.444444444,0.324324324
3112,0.444444444,0.324324324
3113,0.444444444,0.324324324
3114,0.444444444,0.324324324
3115,0.444444444,0.324324324
3116,0.444444444,0.324324324
3117,0.444444444,0.324324324
3118,0.444444444,0.324324324
3119,0.444444444,0.324324324
3120,0.444444444,0.324324324
3121,0.444444444,0.324324324
3122,0.444444444,0.324324324
3123,0.444444444,0.324324324
3124,0.444444444,0.324324324
3125,0.444444444,0.324324324
3126,0.444444444,0.324324324
3127,0.444444444,0.324324324
3128,0.444444444,0.324324324
3129,0.444444444,0.324324324
3130,0.444444444,0.324324324
3131,0.444444444,0.324324324
3132,0.444444444,0.324324324
3133,0.444444444,0.324324324
3134,0.444444444,0.324324324
3135,0.444444444,0.32
3136,0.444444444,0.32
3137,0.444444444,0.32
3138,0.444444444,0.32
3139,0.444444444,0.32
3140,0.444444444,0.32
3141,0.444444444,0.32
3142,0.444444444,0.32
3143,0.444444444,0.32
3144,0.444444444,0.32
3145,0.444444444,0.32
3146,0.444444444,0.315789474
3147,0.444444444,0.311688312
3148,0.444444444,0.307692308
3149,0.444444444,0.307692308
3150,0.444444444,0.307692308
3151,0.444444444,0.307692308
3152,0.444444444,0.307692308
3153,0.444444444,0.307692308
3154,0.444444444,0.307692308
3155,0.444444444,0.307692308
3156,0.444444444,0.307692308
3157,0.444444444,0.307692308
3158,0.444444444,0.307692308
3159,0.444444444,0.307692308
3160,0.444444444,0.303797468
3161,0.444444444,0.3
3162,0.444444444,0.3
3163,0.444444444,0.3
3164,0.444444444,0.3
3165,0.444444444,0.3
3166,0.444444444,0.296296296
3167,0.444444444,0.296296296
3168,0.444444444,0.296296296
3169,0.444444444,0.296296296
3170,0.444444444,0.292682927
3171,0.444444444,0.292682927
3172,0.444444444,0.292682927
3173,0.444444444,0.292682927
3174,0.444444444,0.292682927
3175,0.444444444,0.292682927
3176,0.444444444,0.292682927
3177,0.444444444,0.292682927
3178,0.444444444,0.292682927
3179,0.444444444,0.292682927
3180,0.444444444,0.292682927
3181,0.444444444,0.292682927
3182,0.444444444,0.292682927
3183,0.444444444,0.292682927
3184,0.444444444,0.292682927
3185,0.444444444,0.292682927
3186,0.444444444,0.292682927
3187,0.444444444,0.292682927
3188,0.444444444,0.292682927
3189,0.444444444,0.292682927
3190,0.444444444,0.292682927
3191,0.444444444,0.292682927
3192,0.444444444,0.292682927
3193,0.444444444,0.292682927
3194,0.444444444,0.289156627
3195,0.444444444,0.289156627
3196,0.444444444,0.289156627
3197,0.444444444,0.289156627
3198,0.444444444,0.289156627
3199,0.444444444,0.289156627
3200,0.444444444,0.289156627
3201,0.444444444,0.289156627
3202,0.444444444,0.289156627
3203,0.444444444,0.289156627
3204,0.444444444,0.289156627
3205,0.444444444,0.289156627
3206,0.444444444,0.289156627
3207,0.444444444,0.289156627
3208,0.444444444,0.289156627
3209,0.444444444,0.289156627
3210,0.444444444,0.289156627
3211,0.444444444,0.289156627
3212,0.444444444,0.289156627
3213,0.462962963,0.297619048
3214,0.462962963,0.297619048
3215,0.462962963,0.297619048
3216,0.462962963,0.297619048
3217,0.462962963,0.297619048
3218,0.462962963,0.297619048
3219,0.462962963,0.297619048
3220,0.462962963,0.297619048
3221,0.462962963,0.297619048
3222,0.462962963,0.297619048
3223,0.462962963,0.297619048
3224,0.462962963,0.297619048
3225,0.462962963,0.297619048
3226,0.462962963,0.297619048
3227,0.462962963,0.297619048
3228,0.462962963,0.297619048
3229,0.462962963,0.297619048
3230,0.462962963,0.297619048
3231,0.462962963,0.297619048
3232,0.462962963,0.297619048
3233,0.462962963,0.297619048
3234,0.462962963,0.297619048
3235,0.462962963,0.297619048
3236,0.462962963,0.297619048
3237,0.462962963,0.297619048
3238,0.462962963,0.297619048
3239,0.462962963,0.297619048
3240,0.462962963,0.297619048
3241,0.462962963,0.297619048
3242,0.462962963,0.297619048
3243,0.462962963,0.297619048
3244,0.462962963,0.297619048
3245,0.462962963,0.294117647
3246,0.462962963,0.294117647
3247,0.462962963,0.294117647
3248,0.462962963,0.294117647
3249,0.462962963,0.294117647
3250,0.462962963,0.290697674
3251,0.462962963,0.290697674
3252,0.462962963,0.290697674
3253,0.462962963,0.290697674
3254,0.462962963,0.290697674
3255,0.462962963,0.290697674
3256,0.462962963,0.290697674
3257,0.462962963,0.290697674
3258,0.481481481,0.298850575
3259,0.481481481,0.295454545
3260,0.481481481,0.295454545
3261,0.481481481,0.292134831
3262,0.481481481,0.292134831
3263,0.481481481,0.292134831
3264,0.481481481,0.288888889
3265,0.481481481,0.288888889
3266,0.481481481,0.288888889
3267,0.481481481,0.288888889
3268,0.481481481,0.285714286
3269,0.481481481,0.285714286
3270,0.481481481,0.282608696
3271,0.481481481,0.282608696
3272,0.481481481,0.282608696
3273,0.481481481,0.282608696
3274,0.481481481,0.282608696
3275,0.481481481,0.282608696
3276,0.481481481,0.282608696
3277,0.481481481,0.282608696
3278,0.481481481,0.282608696
3279,0.481481481,0.282608696
3280,0.481481481,0.282608696
3281,0.481481481,0.282608696
3282,0.481481481,0.282608696
3283,0.481481481,0.282608696
3284,0.481481481,0.282608696
3285,0.481481481,0.282608696
3286,0.481481481,0.282608696
3287,0.481481481,0.282608696
3288,0.481481481,0.282608696
3289,0.481481481,0.282608696
3290,0.481481481,0.282608696
3291,0.481481481,0.282608696
3292,0.481481481,0.282608696
3293,0.481481481,0.282608696
3294,0.481481481,0.282608696
3295,0.481481481,0.282608696
3296,0.481481481,0.282608696
3297,0.481481481,0.282608696
3298,0.481481481,0.282608696
3299,0.481481481,0.282608696
3300,0.481481481,0.282608696
3301,0.481481481,0.282608696
3302,0.481481481,0.282608696
3303,0.481481481,0.282608696
3304,0.481481481,0.282608696
3305,0.481481481,0.282608696
3306,0.481481481,0.282608696
3307,0.481481481,0.282608696
3308,0.481481481,0.282608696
3309,0.481481481,0.282608696
3310,0.481481481,0.282608696
3311,0.481481481,0.282608696
3312,0.481481481,0.282608696
3313,0.481481481,0.282608696
3314,0.481481481,0.282608696
3315,0.481481481,0.282608696
3316,0.481481481,0.282608696
3317,0.481481481,0.282608696
3318,0.481481481,0.282608696
3319,0.481481481,0.282608696
3320,0.481481481,0.282608696
3321,0.481481481,0.282608696
3322,0.481481481,0.279569892
3323,0.481481481,0.279569892
3324,0.481481481,0.279569892
3325,0.481481481,0.279569892
3326,0.481481481,0.279569892
3327,0.481481481,0.279569892
3328,0.481481481,0.279569892
3329,0.481481481,0.279569892
3330,0.481481481,0.279569892
3331,0.481481481,0.276595745
3332,0.481481481,0.276595745
3333,0.481481481,0.276595745
3334,0.481481481,0.276595745
3335,0.481481481,0.276595745
3336,0.481481481,0.276595745
3337,0.481481481,0.276595745
3338,0.481481481,0.276595745
3339,0.481481481,0.276595745
3340,0.481481481,0.273684211
3341,0.481481481,0.270833333
3342,0.5,0.278350515
3343,0.5,0.278350515
3344,0.5,0.278350515
3345,0.5,0.278350515
3346,0.5,0.278350515
3347,0.5,0.275510204
3348,0.518518519,0.282828283
3349,0.518518519,0.28
3350,0.518518519,0.277227723
3351,0.518518519,0.274509804
3352,0.518518519,0.27184466
3353,0.537037037,0.278846154
3354,0.537037037,0.278846154
3355,0.537037037,0.276190476
3356,0.537037037,0.276190476
3357,0.537037037,0.276190476
3358,0.537037037,0.276190476
3359,0.537037037,0.276190476
3360,0.537037037,0.271028037
3361,0.537037037,0.271028037
3362,0.537037037,0.271028037
3363,0.537037037,0.271028037
3364,0.537037037,0.268518519
3365,0.537037037,0.268518519
3366,0.537037037,0.268518519
3367,0.537037037,0.268518519
3368,0.537037037,0.268518519
3369,0.537037037,0.266055046
3370,0.537037037,0.266055046
3371,0.537037037,0.266055046
3372,0.537037037,0.266055046
3373,0.537037037,0.266055046
3374,0.537037037,0.266055046
3375,0.537037037,0.263636364
3376,0.537037037,0.263636364
3377,0.537037037,0.263636364
3378,0.537037037,0.261261261
3379,0.537037037,0.258928571
3380,0.537037037,0.258928571
3381,0.537037037,0.256637168
3382,0.537037037,0.256637168
3383,0.537037037,0.256637168
3384,0.537037037,0.256637168
3385,0.537037037,0.256637168
3386,0.537037037,0.256637168
3387,0.537037037,0.254385965
3388,0.537037037,0.254385965
3389,0.537037037,0.254385965
3390,0.537037037,0.254385965
3391,0.537037037,0.254385965
3392,0.537037037,0.254385965
3393,0.537037037,0.254385965
3394,0.537037037,0.254385965
3395,0.537037037,0.252173913
3396,0.537037037,0.252173913
3397,0.537037037,0.252173913
3398,0.537037037,0.252173913
3399,0.537037037,0.252173913
3400,0.537037037,0.252173913
3401,0.537037037,0.252173913
3402,0.537037037,0.252173913
3403,0.537037037,0.252173913
3404,0.537037037,0.252173913
3405,0.537037037,0.252173913
3406,0.537037037,0.25
3407,0.537037037,0.25
3408,0.537037037,0.25
3409,0.537037037,0.25
3410,0.537037037,0.25
3411,0.537037037,0.25
3412,0.537037037,0.25
3413,0.537037037,0.25
3414,0.537037037,0.25
3415,0.537037037,0.25
3416,0.537037037,0.247863248
3417,0.537037037,0.247863248
3418,0.537037037,0.247863248
3419,0.537037037,0.247863248
3420,0.537037037,0.247863248
3421,0.537037037,0.247863248
3422,0.537037037,0.247863248
3423,0.537037037,0.247863248
3424,0.537037037,0.247863248
3425,0.537037037,0.245762712
3426,0.537037037,0.243697479
3427,0.537037037,0.243697479
3428,0.537037037,0.239669421
3429,0.537037037,0.239669421
3430,0.537037037,0.239669421
3431,0.537037037,0.239669421
3432,0.537037037,0.239669421
3433,0.537037037,0.239669421
3434,0.537037037,0.235772358
3435,0.537037037,0.233870968
3436,0.537037037,0.233870968
3437,0.537037037,0.232
3438,0.537037037,0.23015873
3439,0.537037037,0.228346457
3440,0.537037037,0.2265625
3441,0.537037037,0.2265625
3442,0.537037037,0.2265625
3443,0.537037037,0.224806202
3444,0.537037037,0.223076923
3445,0.537037037,0.221374046
3446,0.537037037,0.214814815
3447,0.537037037,0.214814815
3448,0.537037037,0.213235294
3449,0.537037037,0.213235294
3450,0.537037037,0.213235294
3451,0.537037037,0.213235294
3452,0.537037037,0.213235294
3453,0.537037037,0.213235294
3454,0.537037037,0.211678832
3455,0.537037037,0.211678832
3456,0.537037037,0.211678832
3457,0.537037037,0.210144928
3458,0.537037037,0.210144928
3459,0.537037037,0.210144928
3460,0.537037037,0.205673759
3461,0.537037037,0.205673759
3462,0.537037037,0.205673759
3463,0.537037037,0.204225352
3464,0.537037037,0.204225352
3465,0.537037037,0.204225352
3466,0.537037037,0.202797203
3467,0.537037037,0.202797203
3468,0.537037037,0.202797203
3469,0.537037037,0.2
3470,0.537037037,0.2
3471,0.537037037,0.2
3472,0.574074074,0.210884354
3473,0.592592593,0.216216216
3474,0.592592593,0.216216216
3475,0.592592593,0.216216216
3476,0.611111111,0.22147651
3477,0.611111111,0.22147651
3478,0.611111111,0.22
3479,0.62962963,0.225165563
3480,0.62962963,0.222222222
3481,0.62962963,0.222222222
3482,0.62962963,0.220779221
3483,0.62962963,0.220779221
3484,0.62962963,0.217948718
3485,0.62962963,0.217948718
3486,0.62962963,0.217948718
3487,0.62962963,0.217948718
3488,0.62962963,0.215189873
3489,0.62962963,0.215189873
3490,0.62962963,0.213836478
3491,0.62962963,0.213836478
3492,0.62962963,0.2125
3493,0.62962963,0.2125
3494,0.62962963,0.2125
3495,0.62962963,0.2125
3496,0.62962963,0.211180124
3497,0.62962963,0.209876543
3498,0.62962963,0.209876543
3499,0.62962963,0.209876543
3500,0.62962963,0.207317073
3501,0.62962963,0.207317073
3502,0.62962963,0.207317073
3503,0.62962963,0.207317073
3504,0.62962963,0.207317073
3505,0.62962963,0.207317073
3506,0.62962963,0.207317073
3507,0.62962963,0.207317073
3508,0.62962963,0.204819277
3509,0.648148148,0.208333333
3510,0.648148148,0.208333333
3511,0.648148148,0.208333333
3512,0.648148148,0.208333333
3513,0.648148148,0.208333333
3514,0.648148148,0.208333333
3515,0.648148148,0.208333333
3516,0.648148148,0.208333333
3517,0.648148148,0.208333333
3518,0.648148148,0.208333333
3519,0.648148148,0.208333333
3520,0.648148148,0.208333333
3521,0.648148148,0.208333333
3522,0.648148148,0.208333333
3523,0.648148148,0.208333333
3524,0.648148148,0.208333333
3525,0.648148148,0.207100592
3526,0.648148148,0.207100592
3527,0.648148148,0.207100592
3528,0.648148148,0.207100592
3529,0.648148148,0.207100592
3530,0.648148148,0.207100592
3531,0.648148148,0.207100592
3532,0.648148148,0.207100592
3533,0.648148148,0.207100592
3534,0.648148148,0.207100592
3535,0.648148148,0.207100592
3536,0.648148148,0.207100592
3537,0.648148148,0.207100592
3538,0.648148148,0.207100592
3539,0.648148148,0.207100592
3540,0.648148148,0.207100592
3541,0.648148148,0.207100592
3542,0.648148148,0.207100592
3543,0.648148148,0.207100592
3544,0.648148148,0.207100592
3545,0.648148148,0.207100592
3546,0.648148148,0.207100592
3547,0.648148148,0.207100592
3548,0.648148148,0.207100592
3549,0.648148148,0.207100592
3550,0.648148148,0.207100592
3551,0.648148148,0.207100592
3552,0.648148148,0.207100592
3553,0.648148148,0.207100592
3554,0.648148148,0.207100592
3555,0.648148148,0.207100592
3556,0.648148148,0.207100592
3557,0.648148148,0.207100592
3558,0.648148148,0.207100592
3559,0.648148148,0.207100592
3560,0.666666667,0.211764706
3561,0.666666667,0.211764706
3562,0.666666667,0.211764706
3563,0.666666667,0.211764706
3564,0.666666667,0.211764706
3565,0.666666667,0.211764706
3566,0.666666667,0.211764706
3567,0.666666667,0.211764706
3568,0.666666667,0.211764706
3569,0.666666667,0.211764706
3570,0.666666667,0.211764706
3571,0.666666667,0.211764706
3572,0.666666667,0.211764706
3573,0.666666667,0.211764706
3574,0.666666667,0.211764706
3575,0.666666667,0.211764706
3576,0.666666667,0.211764706
3577,0.666666667,0.211764706
3578,0.666666667,0.210526316
3579,0.666666667,0.209302326
3580,0.666666667,0.209302326
3581,0.666666667,0.209302326
3582,0.666666667,0.209302326
3583,0.666666667,0.209302326
3584,0.666666667,0.209302326
3585,0.666666667,0.209302326
3586,0.666666667,0.209302326
3587,0.666666667,0.209302326
3588,0.666666667,0.208092486
3589,0.666666667,0.208092486
3590,0.666666667,0.208092486
3591,0.666666667,0.208092486
3592,0.666666667,0.208092486
3593,0.666666667,0.208092486
3594,0.666666667,0.208092486
3595,0.666666667,0.206896552
3596,0.666666667,0.205714286
3597,0.666666667,0.205714286
3598,0.666666667,0.205714286
3599,0.666666667,0.205714286
3600,0.666666667,0.205714286
3601,0.666666667,0.205714286
3602,0.666666667,0.205714286
3603,0.666666667,0.205714286
3604,0.666666667,0.205714286
3605,0.666666667,0.205714286
3606,0.666666667,0.205714286
3607,0.666666667,0.205714286
3608,0.666666667,0.205714286
3609,0.666666667,0.205714286
3610,0.666666667,0.204545455
3611,0.666666667,0.204545455
3612,0.666666667,0.204545455
3613,0.666666667,0.204545455
3614,0.666666667,0.203389831
3615,0.666666667,0.203389831
3616,0.666666667,0.202247191
3617,0.666666667,0.2
3618,0.666666667,0.2
3619,0.666666667,0.2
3620,0.666666667,0.198895028
3621,0.666666667,0.198895028
3622,0.666666667,0.198895028
3623,0.666666667,0.198895028
3624,0.666666667,0.198895028
3625,0.666666667,0.197802198
3626,0.666666667,0.197802198
3627,0.666666667,0.197802198
3628,0.666666667,0.197802198
3629,0.666666667,0.197802198
3630,0.666666667,0.197802198
3631,0.666666667,0.197802198
3632,0.666666667,0.197802198
3633,0.666666667,0.197802198
3634,0.666666667,0.197802198
3635,0.666666667,0.197802198
3636,0.666666667,0.197802198
3637,0.666666667,0.197802198
3638,0.666666667,0.197802198
3639,0.666666667,0.197802198
3640,0.666666667,0.197802198
3641,0.666666667,0.197802198
3642,0.666666667,0.197802198
3643,0.666666667,0.197802198
3644,0.666666667,0.196721311
3645,0.666666667,0.196721311
3646,0.666666667,0.196721311
3647,0.666666667,0.196721311
3648,0.666666667,0.196721311
3649,0.666666667,0.196721311
3650,0.666666667,0.196721311
3651,0.666666667,0.195652174
3652,0.666666667,0.195652174
3653,0.666666667,0.195652174
3654,0.666666667,0.195652174
3655,0.666666667,0.194594595
3656,0.666666667,0.194594595
3657,0.666666667,0.194594595
3658,0.666666667,0.194594595
3659,0.666666667,0.194594595
3660,0.666666667,0.194594595
3661,0.666666667,0.194594595
3662,0.666666667,0.194594595
3663,0.666666667,0.194594595
3664,0.666666667,0.194594595
3665,0.666666667,0.194594595
3666,0.666666667,0.194594595
3667,0.685185185,0.198924731
3668,0.685185185,0.197860963
3669,0.685185185,0.197860963
3670,0.685185185,0.197860963
3671,0.685185185,0.197860963
3672,0.685185185,0.197860963
3673,0.685185185,0.196808511
3674,0.685185185,0.195767196
3675,0.685185185,0.195767196
3676,0.685185185,0.194736842
3677,0.703703704,0.19895288
3678,0.703703704,0.197916667
3679,0.703703704,0.197916667
3680,0.703703704,0.196891192
3681,0.703703704,0.196891192
3682,0.722222222,0.201030928
3683,0.722222222,0.201030928
3684,0.722222222,0.197969543
3685,0.722222222,0.197969543
3686,0.722222222,0.195979899
3687,0.722222222,0.195979899
3688,0.722222222,0.195979899
3689,0.722222222,0.195979899
3690,0.722222222,0.195979899
3691,0.722222222,0.195979899
3692,0.722222222,0.195979899
3693,0.722222222,0.195979899
3694,0.722222222,0.195979899
3695,0.722222222,0.195979899
3696,0.722222222,0.195979899
3697,0.722222222,0.195979899
3698,0.722222222,0.195979899
3699,0.722222222,0.195979899
3700,0.722222222,0.195979899
3701,0.722222222,0.195979899
3702,0.722222222,0.195979899
3703,0.722222222,0.195979899
3704,0.722222222,0.195
3705,0.722222222,0.195
3706,0.722222222,0.195
3707,0.722222222,0.195
3708,0.722222222,0.195
3709,0.722222222,0.195
3710,0.722222222,0.195
3711,0.722222222,0.195
3712,0.722222222,0.193069307
3713,0.722222222,0.193069307
3714,0.722222222,0.193069307
3715,0.722222222,0.193069307
3716,0.722222222,0.193069307
3717,0.722222222,0.193069307
3718,0.722222222,0.192118227
3719,0.722222222,0.190243902
3720,0.722222222,0.190243902
3721,0.740740741,0.194174757
3722,0.740740741,0.194174757
3723,0.740740741,0.194174757
3724,0.759259259,0.198067633
3725,0.759259259,0.198067633
3726,0.759259259,0.198067633
3727,0.759259259,0.198067633
3728,0.759259259,0.198067633
3729,0.759259259,0.197115385
3730,0.759259259,0.197115385
3731,0.777777778,0.200956938
3732,0.796296296,0.204761905
3733,0.796296296,0.201877934
3734,0.796296296,0.200934579
3735,0.796296296,0.200934579
3736,0.796296296,0.2
3737,0.796296296,0.198156682
3738,0.796296296,0.198156682
3739,0.796296296,0.198156682
3740,0.796296296,0.198156682
3741,0.796296296,0.198156682
3742,0.814814815,0.201834862
3743,0.814814815,0.201834862
3744,0.814814815,0.199095023
3745,0.814814815,0.199095023
3746,0.814814815,0.199095023
3747,0.814814815,0.199095023
3748,0.814814815,0.199095023
3749,0.814814815,0.199095023
3750,0.814814815,0.199095023
3751,0.814814815,0.199095023
3752,0.814814815,0.199095023
3753,0.814814815,0.199095023
3754,0.814814815,0.199095023
3755,0.814814815,0.199095023
3756,0.814814815,0.199095023
3757,0.814814815,0.199095023
3758,0.814814815,0.199095023
3759,0.814814815,0.199095023
3760,0.814814815,0.199095023
3761,0.814814815,0.198198198
3762,0.814814815,0.198198198
3763,0.814814815,0.197309417
3764,0.814814815,0.197309417
3765,0.814814815,0.197309417
3766,0.814814815,0.197309417
3767,0.814814815,0.197309417
3768,0.814814815,0.197309417
3769,0.833333333,0.200892857
3770,0.833333333,0.200892857
3771,0.833333333,0.200892857
3772,0.833333333,0.200892857
3773,0.851851852,0.202643172
3774,0.851851852,0.202643172
3775,0.851851852,0.2
3776,0.851851852,0.2
3777,0.851851852,0.2
3778,0.888888889,0.206008584
3779,0.907407407,0.209401709
3780,0.907407407,0.208510638
3781,0.944444444,0.214285714
3782,0.944444444,0.214285714
3783,0.962962963,0.216666667
3784,0.962962963,0.216666667
3785,0.962962963,0.216666667
3786,0.962962963,0.215767635
3787,0.962962963,0.215767635
3788,0.962962963,0.215767635
3789,0.962962963,0.215767635
3790,0.962962963,0.21399177
3791,1,0.220408163
3792,1,0.220408163
3793,1,0.217741935
3794,1,0.217741935
3795,1,0.217741935
3796,1,0.217741935
3797,1,0.217741935
3798,1,0.217741935
3799,1,0.217741935
3800,1,0.217741935
3801,1,0.217741935
3802,1,0.217741935
3803,1,0.217741935
3804,1,0.217741935
3805,1,0.217741935
3806,1,0.217741935
3807,1,0.217741935
3808,1,0.217741935
3809,1,0.217741935
3810,1,0.217741935
3811,1,0.217741935
3812,1,0.217741935
3813,1,0.217741935
3814,1,0.217741935
3815,1,0.217741935
3816,1,0.217741935
3817,1,0.217741935
3818,1,0.217741935
3819,1,0.217741935
3820,1,0.217741935
3821,1,0.217741935
3822,1,0.217741935
3823,1,0.217741935
3824,1,0.217741935
3825,1,0.217741935
3826,1,0.217741935
3827,1,0.217741935
3828,1,0.217741935
3829,1,0.217741935
3830,1,0.217741935
3831,1,0.217741935
3832,1,0.217741935
3833,1,0.217741935
3834,1,0.217741935
3835,1,0.217741935
3836,1,0.217741935
3837,1,0.217741935
3838,1,0.217741935
3839,1,0.217741935
3840,1,0.217741935
3841,1,0.217741935
3842,1,0.217741935
3843,1,0.217741935
3844,1,0.217741935
3845,1,0.217741935
3846,1,0.217741935
3847,1,0.217741935
3848,1,0.217741935
3849,1,0.217741935
3850,1,0.217741935
3851,1,0.217741935
3852,1,0.217741935
3853,1,0.217741935
3854,1,0.217741935
3855,1,0.217741935
3856,1,0.217741935
3857,1,0.217741935
3858,1,0.217741935
3859,1,0.217741935
3860,1,0.217741935
3861,1,0.217741935
3862,1,0.217741935
3863,1,0.217741935
3864,1,0.217741935
3865,1,0.217741935
3866,1,0.217741935
3867,1,0.217741935
3868,1,0.217741935
3869,1,0.217741935
3870,1,0.217741935
3871,1,0.217741935
3872,1,0.217741935
3873,1,0.217741935
3874,1,0.217741935
3875,1,0.217741935
3876,1,0.217741935
3877,1,0.217741935
3878,1,0.217741935
3879,1,0.217741935
3880,1,0.217741935
3881,1,0.217741935
3882,1,0.217741935
3883,1,0.217741935
3884,1,0.217741935
3885,1,0.217741935
3886,1,0.217741935
3887,1,0.217741935
3888,1,0.217741935
3889,1,0.217741935
3890,1,0.217741935
3891,1,0.217741935
3892,1,0.217741935
3893,1,0.217741935
3894,1,0.217741935
3895,1,0.217741935
3896,1,0.217741935
3897,1,0.217741935
3898,1,0.217741935
3899,1,0.217741935
3900,1,0.217741935
3901,1,0.217741935
3902,1,0.217741935
3903,1,0.217741935
3904,1,0.217741935
3905,1,0.217741935
3906,1,0.217741935
3907,1,0.217741935
3908,1,0.217741935
3909,1,0.217741935
3910,1,0.217741935
3911,1,0.217741935
3912,1,0.217741935
3913,1,0.217741935
3914,1,0.217741935
3915,1,0.217741935
3916,1,0.217741935
3917,1,0.217741935
3918,1,0.217741935
3919,1,0.217741935
3920,1,0.217741935
3921,1,0.217741935
3922,1,0.217741935
3923,1,0.217741935
3924,1,0.217741935
3925,1,0.217741935
3926,1,0.217741935
3927,1,0.217741935
3928,1,0.217741935
3929,1,0.217741935
3930,1,0.217741935
3931,1,0.217741935
3932,1,0.217741935
3933,1,0.217741935
3934,1,0.217741935
3935,1,0.217741935
3936,1,0.217741935
3937,1,0.217741935
3938,1,0.217741935
3939,1,0.217741935
3940,1,0.217741935
3941,1,0.217741935
3942,1,0.217741935
3943,1,0.217741935
3944,1,0.217741935
3945,1,0.217741935
3946,1,0.217741935
3947,1,0.217741935
3948,1,0.217741935
3949,1,0.217741935
3950,1,0.217741935
3951,1,0.217741935
3952,1,0.217741935
3953,1,0.217741935
3954,1,0.217741935
3955,1,0.217741935
3956,1,0.217741935
3957,1,0.217741935
3958,1,0.217741935
3959,1,0.217741935
3960,1,0.217741935
3961,1,0.217741935
3962,1,0.217741935
3963,1,0.217741935
3964,1,0.217741935
3965,1,0.217741935
3966,1,0.217741935
3967,1,0.217741935
3968,1,0.217741935
3969,1,0.217741935
3970,1,0.217741935
3971,1,0.217741935
3972,1,0.217741935
3973,1,0.217741935
3974,1,0.217741935
3975,1,0.217741935
3976,1,0.217741935
3977,1,0.217741935
3978,1,0.217741935
3979,1,0.217741935
3980,1,0.217741935
3981,1,0.217741935
3982,1,0.217741935
3983,1,0.217741935
3984,1,0.217741935
3985,1,0.217741935
3986,1,0.217741935
3987,1,0.217741935
3988,1,0.217741935
3989,1,0.217741935
3990,1,0.217741935
3991,1,0.217741935
3992,1,0.217741935
3993,1,0.217741935
3994,1,0.217741935
3995,1,0.217741935
3996,1,0.217741935
3997,1,0.217741935
3998,1,0.217741935
3999,1,0.217741935
4000,1,0.217741935
4001,1,0.217741935
4002,1,0.217741935
4003,1,0.217741935
4004,1,0.217741935
4005,1,0.217741935
4006,1,0.217741935
4007,1,0.217741935
4008,1,0.217741935
4009,1,0.217741935
4010,1,0.217741935
4011,1,0.217741935
4012,1,0.217741935
4013,1,0.217741935
4014,1,0.217741935
4015,1,0.217741935
4016,1,0.217741935
4017,1,0.217741935
4018,1,0.217741935
4019,1,0.217741935
4020,1,0.217741935
4021,1,0.217741935
4022,1,0.217741935
4023,1,0.217741935
4024,1,0.217741935
4025,1,0.217741935
4026,1,0.217741935
4027,1,0.217741935
4028,1,0.217741935
4029,1,0.217741935
4030,1,0.217741935
4031,1,0.217741935
4032,1,0.217741935
4033,1,0.217741935
4034,1,0.217741935
4035,1,0.217741935
4036,1,0.217741935
4037,1,0.217741935
4038,1,0.217741935
4039,1,0.217741935
4040,1,0.217741935
4041,1,0.217741935
4042,1,0.217741935
4043,1,0.217741935
4044,1,0.217741935
4045,1,0.217741935
4046,1,0.217741935
4047,1,0.217741935
4048,1,0.217741935
4049,1,0.217741935
4050,1,0.217741935
4051,1,0.217741935
4052,1,0.217741935
4053,1,0.217741935
4054,1,0.217741935
4055,1,0.217741935
4056,1,0.217741935
4057,1,0.217741935
4058,1,0.217741935
4059,1,0.217741935
4060,1,0.217741935
4061,1,0.217741935
4062,1,0.217741935
4063,1,0.217741935
4064,1,0.217741935
4065,1,0.217741935
4066,1,0.217741935
4067,1,0.217741935
4068,1,0.217741935
4069,1,0.217741935
4070,1,0.217741935
4071,1,0.217741935
4072,1,0.217741935
4073,1,0.217741935
4074,1,0.217741935
4075,1,0.217741935
4076,1,0.217741935
4077,1,0.217741935
4078,1,0.217741935
4079,1,0.217741935
4080,1,0.217741935
4081,1,0.217741935
4082,1,0.217741935
4083,1,0.217741935
4084,1,0.217741935
4085,1,0.217741935
4086,1,0.217741935
4087,1,0.217741935
4088,1,0.217741935
4089,1,0.217741935
4090,1,0.217741935
4091,1,0.217741935
4092,1,0.217741935
4093,1,0.217741935
4094,1,0.217741935
4095,1,0.217741935
4096,1,0.217741935
4097,1,0.217741935
4098,1,0.217741935
4099,1,0.217741935
4100,1,0.217741935
4101,1,0.217741935
4102,1,0.217741935
4103,1,0.217741935
4104,1,0.217741935
4105,1,0.217741935
4106,1,0.217741935
4107,1,0.217741935
4108,1,0.217741935
4109,1,0.217741935
4110,1,0.217741935
4111,1,0.217741935
4112,1,0.217741935
4113,1,0.217741935
4114,1,0.217741935
4115,1,0.217741935
4116,1,0.217741935
4117,1,0.217741935
4118,1,0.217741935
4119,1,0.217741935
4120,1,0.217741935
4121,1,0.217741935
4122,1,0.217741935
4123,1,0.217741935
4124,1,0.217741935
