users,states,mscores,iscores,newscore0,newscore1,newscore2,newscore3,newscore4,newscore5,newscore6,newscore7,newscore8,newscore9,newscore10
GCL0016,0,0.00174589495311,0.00423311645242,0.00423311645242,0.00398439430249,0.00373567215256,0.00348695000263,0.0032382278527,0.00298950570276,0.00274078355283,0.0024920614029,0.00224333925297,0.00199461710304,0.00174589495311
DAL0673,0,0.00272058626187,0.00487842291284,0.00487842291284,0.00466263924774,0.00444685558265,0.00423107191755,0.00401528825245,0.00379950458736,0.00358372092226,0.00336793725716,0.00315215359206,0.00293636992697,0.00272058626187
CEJ0109,1,0.00437559420321,0.00425327597516,0.00425327597516,0.00426550779796,0.00427773962077,0.00428997144357,0.00430220326638,0.00431443508918,0.00432666691199,0.00433889873479,0.0043511305576,0.00436336238041,0.00437559420321
BAL0044,0,0.00538079869759,0.00321729968264,0.00321729968264,0.00343364958413,0.00364999948563,0.00386634938712,0.00408269928862,0.00429904919012,0.00451539909161,0.00473174899311,0.0049480988946,0.0051644487961,0.00538079869759
IUB0565,1,0.00472646661033,0.00486298067399,0.00486298067399,0.00484932926762,0.00483567786126,0.00482202645489,0.00480837504853,0.00479472364216,0.00478107223579,0.00476742082943,0.00475376942306,0.0047401180167,0.00472646661033
AMR0318,0,0.00520894474021,0.00457136878742,0.00457136878742,0.0046351263827,0.00469888397798,0.00476264157326,0.00482639916854,0.00489015676382,0.00495391435909,0.00501767195437,0.00508142954965,0.00514518714493,0.00520894474021
CAB0614,0,0.00535640299366,0.00474975054171,0.00474975054171,0.00481041578691,0.0048710810321,0.0049317462773,0.00499241152249,0.00505307676769,0.00511374201288,0.00517440725808,0.00523507250327,0.00529573774847,0.00535640299366
EHD0584,1,0.000650629441089,0.00268912992164,0.00268912992164,0.00248527987358,0.00228142982553,0.00207757977747,0.00187372972942,0.00166987968136,0.00146602963331,0.00126217958525,0.0010583295372,0.000854479489144,0.000650629441089
SNC0187,0,0.00293224985097,0.00410528044073,0.00410528044073,0.00398797738175,0.00387067432278,0.0037533712638,0.00363606820483,0.00351876514585,0.00340146208687,0.0032841590279,0.00316685596892,0.00304955290995,0.00293224985097
IBB0359,0,0.00921264110271,0.00327983532963,0.00327983532963,0.00387311590694,0.00446639648425,0.00505967706155,0.00565295763886,0.00624623821617,0.00683951879348,0.00743279937079,0.00802607994809,0.0086193605254,0.00921264110271
AJD0074,0,0.00345961118978,0.0046579337917,0.0046579337917,0.00453810153151,0.00441826927132,0.00429843701112,0.00417860475093,0.00405877249074,0.00393894023055,0.00381910797036,0.00369927571016,0.00357944344997,0.00345961118978
QJR0688,0,0.00503387360968,0.00449255118712,0.00449255118712,0.00454668342938,0.00460081567163,0.00465494791389,0.00470908015614,0.0047632123984,0.00481734464066,0.00487147688291,0.00492560912517,0.00497974136742,0.00503387360968
RDT0424,0,0.00550940489761,0.00487176791761,0.00487176791761,0.00493553161561,0.00499929531361,0.00506305901161,0.00512682270961,0.00519058640761,0.00525435010561,0.00531811380361,0.00538187750161,0.00544564119961,0.00550940489761
RLG0856,0,0.002817179734,0.00450430414745,0.00450430414745,0.00433559170611,0.00416687926476,0.00399816682342,0.00382945438207,0.00366074194072,0.00349202949938,0.00332331705804,0.00315460461669,0.00298589217535,0.002817179734
MOS0047,1,0.00821574158985,0.00324673470652,0.00324673470652,0.00374363539485,0.00424053608319,0.00473743677152,0.00523433745985,0.00573123814818,0.00622813883652,0.00672503952485,0.00722194021318,0.00771884090152,0.00821574158985
RSM0277,0,0.00313767664174,0.00482548745932,0.00482548745932,0.00465670637756,0.0044879252958,0.00431914421405,0.00415036313229,0.00398158205053,0.00381280096877,0.00364401988701,0.00347523880526,0.0033064577235,0.00313767664174
IIW0249,0,0.00611106233298,0.00440161423918,0.00440161423918,0.00457255904856,0.00474350385794,0.00491444866732,0.0050853934767,0.00525633828608,0.00542728309546,0.00559822790484,0.00576917271422,0.0059401175236,0.00611106233298
HVF0067,0,0.00394265200739,0.00479923546233,0.00479923546233,0.00471357711684,0.00462791877134,0.00454226042585,0.00445660208035,0.00437094373486,0.00428528538937,0.00419962704387,0.00411396869838,0.00402831035288,0.00394265200739
HWW0436,0,0.00605167565715,0.00455945281208,0.00455945281208,0.00470867509659,0.00485789738109,0.0050071196656,0.00515634195011,0.00530556423461,0.00545478651912,0.00560400880363,0.00575323108814,0.00590245337264,0.00605167565715
MVB0515,0,0.00383915562753,0.00420714992318,0.00420714992318,0.00417035049362,0.00413355106405,0.00409675163449,0.00405995220492,0.00402315277536,0.00398635334579,0.00394955391623,0.00391275448666,0.0038759550571,0.00383915562753
IJM0444,0,0.00487781538924,0.00430779349738,0.00430779349738,0.00436479568657,0.00442179787575,0.00447880006494,0.00453580225412,0.00459280444331,0.0046498066325,0.00470680882168,0.00476381101087,0.00482081320005,0.00487781538924
CIM0271,0,0.00608298466643,0.00466493089082,0.00466493089082,0.00480673626838,0.00494854164594,0.0050903470235,0.00523215240106,0.00537395777862,0.00551576315619,0.00565756853375,0.00579937391131,0.00594117928887,0.00608298466643
KCO0122,0,0.00432215037393,0.00410613287405,0.00410613287405,0.00412773462404,0.00414933637403,0.00417093812401,0.004192539874,0.00421414162399,0.00423574337398,0.00425734512397,0.00427894687395,0.00430054862394,0.00432215037393
NAF0326,0,0.00672021597801,0.00439066643988,0.00439066643988,0.00462362139369,0.00485657634751,0.00508953130132,0.00532248625513,0.00555544120894,0.00578839616276,0.00602135111657,0.00625430607038,0.0064872610242,0.00672021597801
KLH0596,1,0.000463400410378,0.00194912264765,0.00194912264765,0.00180055042392,0.0016519782002,0.00150340597647,0.00135483375274,0.00120626152901,0.00105768930529,0.00090911708156,0.000760544857832,0.000611972634105,0.000463400410378
RMW0542,1,0.00376726324218,0.00474330472264,0.00474330472264,0.00464570057459,0.00454809642655,0.0044504922785,0.00435288813046,0.00425528398241,0.00415767983436,0.00406007568632,0.00396247153827,0.00386486739023,0.00376726324218
JHP0583,0,0.00336224320629,0.00454570574162,0.00454570574162,0.00442735948809,0.00430901323455,0.00419066698102,0.00407232072749,0.00395397447396,0.00383562822042,0.00371728196689,0.00359893571336,0.00348058945982,0.00336224320629
QRM0739,0,0.00759186048623,0.00373655890583,0.00373655890583,0.00412208906387,0.00450761922191,0.00489314937995,0.00527867953799,0.00566420969603,0.00604973985407,0.00643527001211,0.00682080017015,0.00720633032819,0.00759186048623
ESH0283,0,0.00685552250523,0.00264477151073,0.00264477151073,0.00306584661018,0.00348692170963,0.00390799680908,0.00432907190853,0.00475014700798,0.00517122210743,0.00559229720688,0.00601337230633,0.00643444740578,0.00685552250523
WBC0192,0,0.00265420690617,0.00468882684573,0.00468882684573,0.00448536485177,0.00428190285782,0.00407844086386,0.00387497886991,0.00367151687595,0.00346805488199,0.00326459288804,0.00306113089408,0.00285766890013,0.00265420690617
VSA0230,0,0.00274918113604,0.0045449197398,0.0045449197398,0.00436534587942,0.00418577201905,0.00400619815867,0.0038266242983,0.00364705043792,0.00346747657754,0.00328790271717,0.00310832885679,0.00292875499642,0.00274918113604
NKP0236,0,0.00263531879274,0.00486273133471,0.00486273133471,0.00463999008051,0.00441724882632,0.00419450757212,0.00397176631792,0.00374902506372,0.00352628380953,0.00330354255533,0.00308080130113,0.00285806004694,0.00263531879274
IBB0696,0,0.00304355013708,0.00481396118382,0.00481396118382,0.00463692007915,0.00445987897447,0.0042828378698,0.00410579676512,0.00392875566045,0.00375171455578,0.0035746734511,0.00339763234643,0.00322059124175,0.00304355013708
ABC0174,1,0.00443415216632,0.0048125506741,0.0048125506741,0.00477471082332,0.00473687097254,0.00469903112177,0.00466119127099,0.00462335142021,0.00458551156943,0.00454767171865,0.00450983186788,0.0044719920171,0.00443415216632
XWD0923,0,0.0066534881052,0.00327633343584,0.00327633343584,0.00361404890278,0.00395176436971,0.00428947983665,0.00462719530358,0.00496491077052,0.00530262623746,0.00564034170439,0.00597805717133,0.00631577263826,0.0066534881052
RHO0732,0,0.00641507476179,0.00440320077405,0.00440320077405,0.00460438817282,0.0048055755716,0.00500676297037,0.00520795036915,0.00540913776792,0.00561032516669,0.00581151256547,0.00601269996424,0.00621388736302,0.00641507476179
JNJ0556,0,0.0081025509333,0.0047501011572,0.0047501011572,0.00508534613481,0.00542059111242,0.00575583609003,0.00609108106764,0.00642632604525,0.00676157102286,0.00709681600047,0.00743206097808,0.00776730595569,0.0081025509333
AIB0948,0,0.00534202298433,0.00442769191551,0.00442769191551,0.00451912502239,0.00461055812927,0.00470199123616,0.00479342434304,0.00488485744992,0.0049762905568,0.00506772366368,0.00515915677057,0.00525058987745,0.00534202298433
MCD0125,0,0.00303154433443,0.00412903288503,0.00412903288503,0.00401928402997,0.00390953517491,0.00379978631985,0.00369003746479,0.00358028860973,0.00347053975467,0.00336079089961,0.00325104204455,0.00314129318949,0.00303154433443
EMW0772,0,0.00182464686275,0.00471820986145,0.00471820986145,0.00442885356158,0.00413949726171,0.00385014096184,0.00356078466197,0.0032714283621,0.00298207206223,0.00269271576236,0.00240335946249,0.00211400316262,0.00182464686275
PDH0716,0,0.00448979554047,0.00456248116297,0.00456248116297,0.00455521260072,0.00454794403847,0.00454067547622,0.00453340691397,0.00452613835172,0.00451886978947,0.00451160122722,0.00450433266497,0.00449706410272,0.00448979554047
MBJ0312,0,0.00618874986222,0.00476299383096,0.00476299383096,0.00490556943409,0.00504814503721,0.00519072064034,0.00533329624346,0.00547587184659,0.00561844744972,0.00576102305284,0.00590359865597,0.00604617425909,0.00618874986222
AJH0175,0,0.00350158124256,0.00484689163957,0.00484689163957,0.00471236059987,0.00457782956017,0.00444329852047,0.00430876748077,0.00417423644107,0.00403970540136,0.00390517436166,0.00377064332196,0.00363611228226,0.00350158124256
KBG0549,0,0.00231079631548,0.00457234496802,0.00457234496802,0.00434619010277,0.00412003523751,0.00389388037226,0.003667725507,0.00344157064175,0.0032154157765,0.00298926091124,0.00276310604599,0.00253695118073,0.00231079631548
MPT0376,0,0.00407341583956,0.0046662179769,0.0046662179769,0.00460693776317,0.00454765754943,0.0044883773357,0.00442909712196,0.00436981690823,0.0043105366945,0.00425125648076,0.00419197626703,0.00413269605329,0.00407341583956
CQH0701,0,0.000947310792875,0.00487562278944,0.00487562278944,0.00448279158978,0.00408996039013,0.00369712919047,0.00330429799081,0.00291146679116,0.0025186355915,0.00212580439184,0.00173297319219,0.00134014199253,0.000947310792875
HDS0367,0,0.00830526156774,0.00269770783807,0.00269770783807,0.00325846321104,0.003819218584,0.00437997395697,0.00494072932994,0.00550148470291,0.00606224007587,0.00662299544884,0.00718375082181,0.00774450619477,0.00830526156774
EGD0132,1,0.00188949346654,0.00485690692744,0.00485690692744,0.00456016558135,0.00426342423526,0.00396668288917,0.00366994154308,0.00337320019699,0.0030764588509,0.00277971750481,0.00248297615872,0.00218623481263,0.00188949346654
VTT0385,0,0.0042697163063,0.00481863625491,0.00481863625491,0.00476374426005,0.00470885226519,0.00465396027033,0.00459906827547,0.0045441762806,0.00448928428574,0.00443439229088,0.00437950029602,0.00432460830116,0.0042697163063
TSR0676,0,0.00469893053988,0.00482629853207,0.00482629853207,0.00481356173285,0.00480082493363,0.00478808813441,0.00477535133519,0.00476261453598,0.00474987773676,0.00473714093754,0.00472440413832,0.0047116673391,0.00469893053988
KCS0173,0,0.00536613262768,0.00479186296805,0.00479186296805,0.00484928993401,0.00490671689998,0.00496414386594,0.0050215708319,0.00507899779786,0.00513642476383,0.00519385172979,0.00525127869575,0.00530870566172,0.00536613262768
CCA0046,1,0.00541781805251,0.00327749172592,0.00327749172592,0.00349152435858,0.00370555699124,0.0039195896239,0.00413362225656,0.00434765488921,0.00456168752187,0.00477572015453,0.00498975278719,0.00520378541985,0.00541781805251
PMV0850,0,0.00247449462919,0.00443120180308,0.00443120180308,0.00423553108569,0.0040398603683,0.00384418965091,0.00364851893352,0.00345284821614,0.00325717749875,0.00306150678136,0.00286583606397,0.00267016534658,0.00247449462919
SGM0021,0,0.0053080357037,0.0044407576046,0.0044407576046,0.00452748541451,0.00461421322442,0.00470094103433,0.00478766884424,0.00487439665415,0.00496112446406,0.00504785227397,0.00513458008388,0.00522130789379,0.0053080357037
VSS0154,1,0.00427744289487,0.00439913999477,0.00439913999477,0.00438697028478,0.00437480057479,0.0043626308648,0.00435046115481,0.00433829144482,0.00432612173483,0.00431395202484,0.00430178231485,0.00428961260486,0.00427744289487
IKR0401,1,0.00312157930946,0.00453704629072,0.00453704629072,0.00439549959259,0.00425395289447,0.00411240619634,0.00397085949822,0.00382931280009,0.00368776610196,0.00354621940384,0.00340467270571,0.00326312600759,0.00312157930946
FTM0406,1,0.000937304512638,0.000903652076657,0.000903652076657,0.000907017320255,0.000910382563853,0.000913747807451,0.000917113051049,0.000920478294647,0.000923843538246,0.000927208781844,0.000930574025442,0.00093393926904,0.000937304512638
RAR0725,1,0.0020301260412,0.00485274578891,0.00485274578891,0.00457048381414,0.00428822183937,0.0040059598646,0.00372369788983,0.00344143591506,0.00315917394028,0.00287691196551,0.00259464999074,0.00231238801597,0.0020301260412
MLM0950,0,0.00259407457736,0.00431512254904,0.00431512254904,0.00414301775187,0.0039709129547,0.00379880815754,0.00362670336037,0.0034545985632,0.00328249376603,0.00311038896886,0.0029382841717,0.00276617937453,0.00259407457736
HPH0075,0,0.00734306484402,0.00330040792945,0.00330040792945,0.00370467362091,0.00410893931236,0.00451320500382,0.00491747069528,0.00532173638674,0.00572600207819,0.00613026776965,0.00653453346111,0.00693879915256,0.00734306484402
VMJ0546,0,0.00454651008314,0.00419719740974,0.00419719740974,0.00423212867708,0.00426705994442,0.00430199121176,0.0043369224791,0.00437185374644,0.00440678501378,0.00444171628112,0.00447664754846,0.0045115788158,0.00454651008314
OLW0689,0,0.00375451492492,0.00441187966463,0.00441187966463,0.00434614319066,0.00428040671669,0.00421467024272,0.00414893376875,0.00408319729477,0.0040174608208,0.00395172434683,0.00388598787286,0.00382025139889,0.00375451492492
HRL0540,0,0.00786554222331,0.00387244692688,0.00387244692688,0.00427175645652,0.00467106598617,0.00507037551581,0.00546968504545,0.0058689945751,0.00626830410474,0.00666761363438,0.00706692316402,0.00746623269367,0.00786554222331
BIS0247,0,0.00200756739432,0.00482548745932,0.00482548745932,0.00454369545282,0.00426190344632,0.00398011143982,0.00369831943332,0.00341652742682,0.00313473542032,0.00285294341382,0.00257115140732,0.00228935940082,0.00200756739432
PNL0301,1,0.00179265620958,0.00486588605432,0.00486588605432,0.00455856306985,0.00425124008537,0.0039439171009,0.00363659411642,0.00332927113195,0.00302194814748,0.002714625163,0.00240730217853,0.00209997919405,0.00179265620958
CAS0507,0,0.00293643733092,0.00291404749313,0.00291404749313,0.00291628647691,0.00291852546069,0.00292076444447,0.00292300342825,0.00292524241203,0.0029274813958,0.00292972037958,0.00293195936336,0.00293419834714,0.00293643733092
JDC0030,0,0.00227111621565,0.00451914478097,0.00451914478097,0.00429434192444,0.00406953906791,0.00384473621137,0.00361993335484,0.00339513049831,0.00317032764178,0.00294552478525,0.00272072192871,0.00249591907218,0.00227111621565
NWT0098,1,0.0043361751538,0.00486790094184,0.00486790094184,0.00481472836304,0.00476155578423,0.00470838320543,0.00465521062662,0.00460203804782,0.00454886546902,0.00449569289021,0.00444252031141,0.0043893477326,0.0043361751538
PAD0773,0,0.00179298975972,0.00382155348149,0.00382155348149,0.00361869710931,0.00341584073714,0.00321298436496,0.00301012799278,0.0028072716206,0.00260441524843,0.00240155887625,0.00219870250407,0.0019958461319,0.00179298975972
BTR0403,0,0.00393044311294,0.0045581310539,0.0045581310539,0.0044953622598,0.00443259346571,0.00436982467161,0.00430705587752,0.00424428708342,0.00418151828932,0.00411874949523,0.00405598070113,0.00399321190704,0.00393044311294
DLM0051,0,0.00900043580457,0.00352678327217,0.00352678327217,0.00407414852541,0.00462151377865,0.00516887903189,0.00571624428513,0.00626360953837,0.00681097479161,0.00735834004485,0.00790570529809,0.00845307055133,0.00900043580457
AHM0410,0,0.0047545206334,0.00478251076539,0.00478251076539,0.00477971175219,0.00477691273899,0.00477411372579,0.00477131471259,0.00476851569939,0.0047657166862,0.004762917673,0.0047601186598,0.0047573196466,0.0047545206334
CHM0821,0,0.00201741585068,0.00446086212016,0.00446086212016,0.00421651749321,0.00397217286626,0.00372782823932,0.00348348361237,0.00323913898542,0.00299479435847,0.00275044973152,0.00250610510458,0.00226176047763,0.00201741585068
JRG0207,1,0.00141015116565,0.00133018501649,0.00133018501649,0.00133818163141,0.00134617824632,0.00135417486124,0.00136217147615,0.00137016809107,0.00137816470599,0.0013861613209,0.00139415793582,0.00140215455073,0.00141015116565
AVM0947,0,0.00620678486202,0.00310194518787,0.00310194518787,0.00341242915528,0.0037229131227,0.00403339709011,0.00434388105753,0.00465436502494,0.00496484899236,0.00527533295978,0.00558581692719,0.0058963008946,0.00620678486202
HSB0196,0,0.0104068822665,0.00454144918467,0.00454144918467,0.00512799249285,0.00571453580104,0.00630107910922,0.0068876224174,0.00747416572558,0.00806070903377,0.00864725234195,0.00923379565013,0.00982033895832,0.0104068822665
BRM0995,0,0.00708457543732,0.00442152119708,0.00442152119708,0.0046878266211,0.00495413204513,0.00522043746915,0.00548674289318,0.0057530483172,0.00601935374122,0.00628565916525,0.00655196458927,0.0068182700133,0.00708457543732
HRB0351,0,0.00460453716448,0.00469204597952,0.00469204597952,0.00468329509802,0.00467454421651,0.00466579333501,0.0046570424535,0.004648291572,0.0046395406905,0.00463078980899,0.00462203892749,0.00461328804598,0.00460453716448
PMC0328,0,0.00289627618439,0.00420189746546,0.00420189746546,0.00407133533735,0.00394077320925,0.00381021108114,0.00367964895303,0.00354908682492,0.00341852469682,0.00328796256871,0.0031574004406,0.0030268383125,0.00289627618439
ILJ0526,0,0.0025501458377,0.00464805576828,0.00464805576828,0.00443826477522,0.00422847378216,0.00401868278911,0.00380889179605,0.00359910080299,0.00338930980993,0.00317951881687,0.00296972782382,0.00275993683076,0.0025501458377
DFH0188,0,0.00435701515882,0.00349669107481,0.00349669107481,0.00358272348321,0.00366875589161,0.00375478830001,0.00384082070841,0.00392685311681,0.00401288552522,0.00409891793362,0.00418495034202,0.00427098275042,0.00435701515882
SJO0209,0,0.00419125646959,0.0047609886525,0.0047609886525,0.00470401543421,0.00464704221592,0.00459006899763,0.00453309577934,0.00447612256105,0.00441914934275,0.00436217612446,0.00430520290617,0.00424822968788,0.00419125646959
NGC0058,0,0.00176234123497,0.00452580772683,0.00452580772683,0.00424946107764,0.00397311442846,0.00369676777927,0.00342042113009,0.0031440744809,0.00286772783171,0.00259138118253,0.00231503453334,0.00203868788416,0.00176234123497
EDB0714,1,0.00135265448871,0.00480060005902,0.00480060005902,0.00445580550199,0.00411101094496,0.00376621638793,0.0034214218309,0.00307662727387,0.00273183271683,0.0023870381598,0.00204224360277,0.00169744904574,0.00135265448871
HFB0347,0,0.00253871391942,0.00443175403247,0.00443175403247,0.00424245002117,0.00405314600986,0.00386384199856,0.00367453798725,0.00348523397595,0.00329592996464,0.00310662595334,0.00291732194203,0.00272801793073,0.00253871391942
TNM0961,1,0.00275096123954,0.00475314599191,0.00475314599191,0.00455292751667,0.00435270904144,0.0041524905662,0.00395227209096,0.00375205361572,0.00355183514049,0.00335161666525,0.00315139819001,0.00295117971478,0.00275096123954
CQW0652,1,0.00243233684983,0.00453250087864,0.00453250087864,0.00432248447576,0.00411246807288,0.00390245167,0.00369243526712,0.00348241886424,0.00327240246135,0.00306238605847,0.00285236965559,0.00264235325271,0.00243233684983
XHW0498,1,0.00523140688797,0.0048044806922,0.0048044806922,0.00484717331178,0.00488986593135,0.00493255855093,0.00497525117051,0.00501794379009,0.00506063640966,0.00510332902924,0.00514602164882,0.00518871426839,0.00523140688797
DIB0081,0,0.00590544350188,0.00406275567088,0.00406275567088,0.00424702445398,0.00443129323708,0.00461556202018,0.00479983080328,0.00498409958638,0.00516836836948,0.00535263715258,0.00553690593568,0.00572117471878,0.00590544350188
BSS0369,1,0.00806707299816,0.00312474334009,0.00312474334009,0.0036189763059,0.0041132092717,0.00460744223751,0.00510167520332,0.00559590816913,0.00609014113493,0.00658437410074,0.00707860706655,0.00757284003235,0.00806707299816
AAF0535,1,0.00162838365594,0.00487700254304,0.00487700254304,0.00455214065433,0.00422727876562,0.00390241687691,0.0035775549882,0.00325269309949,0.00292783121078,0.00260296932207,0.00227810743336,0.00195324554465,0.00162838365594
HDH0928,0,0.00310172327576,0.00410869799521,0.00410869799521,0.00400800052327,0.00390730305132,0.00380660557938,0.00370590810743,0.00360521063548,0.00350451316354,0.0034038156916,0.00330311821965,0.00320242074771,0.00310172327576
HXL0968,1,0.00187541926365,0.00482429756087,0.00482429756087,0.00452940973115,0.00423452190143,0.0039396340717,0.00364474624198,0.00334985841226,0.00305497058254,0.00276008275282,0.00246519492309,0.00217030709337,0.00187541926365
MOH0273,0,0.0087621391123,0.00382664674309,0.00382664674309,0.00432019598001,0.00481374521693,0.00530729445385,0.00580084369077,0.0062943929277,0.00678794216462,0.00728149140154,0.00777504063846,0.00826858987538,0.0087621391123
NMS0280,0,0.00163022889185,0.00448450827191,0.00448450827191,0.0041990803339,0.0039136523959,0.00362822445789,0.00334279651989,0.00305736858188,0.00277194064387,0.00248651270587,0.00220108476786,0.00191565682986,0.00163022889185
BBS0422,0,0.00204979080972,0.00454117131156,0.00454117131156,0.00429203326138,0.00404289521119,0.00379375716101,0.00354461911082,0.00329548106064,0.00304634301046,0.00279720496027,0.00254806691009,0.0022989288599,0.00204979080972
AOK0844,0,0.00267658450036,0.00450444615854,0.00450444615854,0.00432165999272,0.0041388738269,0.00395608766109,0.00377330149527,0.00359051532945,0.00340772916363,0.00322494299781,0.003042156832,0.00285937066618,0.00267658450036
ESJ0670,0,0.00459318866003,0.00328943713048,0.00328943713048,0.00341981228344,0.00355018743639,0.00368056258934,0.0038109377423,0.00394131289525,0.00407168804821,0.00420206320116,0.00433243835412,0.00446281350707,0.00459318866003
KRL0501,1,0.00533849603636,0.00486273133471,0.00486273133471,0.00491030780488,0.00495788427504,0.00500546074521,0.00505303721537,0.00510061368554,0.0051481901557,0.00519576662586,0.00524334309603,0.00529091956619,0.00533849603636
MKW0441,0,0.00289163708276,0.00474424976955,0.00474424976955,0.00455898850087,0.00437372723219,0.00418846596351,0.00400320469483,0.00381794342616,0.00363268215748,0.0034474208888,0.00326215962012,0.00307689835144,0.00289163708276
BEH0615,0,0.00498681580556,0.00486450220135,0.00486450220135,0.00487673356177,0.00488896492219,0.00490119628261,0.00491342764303,0.00492565900346,0.00493789036388,0.0049501217243,0.00496235308472,0.00497458444514,0.00498681580556
JMD0520,0,0.00313131639737,0.00416904448795,0.00416904448795,0.00406527167889,0.00396149886983,0.00385772606078,0.00375395325172,0.00365018044266,0.0035464076336,0.00344263482454,0.00333886201549,0.00323508920643,0.00313131639737
GHH0288,0,0.0028062489739,0.00447232854474,0.00447232854474,0.00430572058766,0.00413911263057,0.00397250467349,0.0038058967164,0.00363928875932,0.00347268080224,0.00330607284515,0.00313946488807,0.00297285693098,0.0028062489739
NOB0181,0,0.00322269588018,0.00449815790662,0.00449815790662,0.00437061170398,0.00424306550133,0.00411551929869,0.00398797309604,0.0038604268934,0.00373288069076,0.00360533448811,0.00347778828547,0.00335024208282,0.00322269588018
CAA0612,0,0.0053879334374,0.00449656672221,0.00449656672221,0.00458570339373,0.00467484006525,0.00476397673677,0.00485311340829,0.0049422500798,0.00503138675132,0.00512052342284,0.00520966009436,0.00529879676588,0.0053879334374
BRB0355,0,0.00450383706305,0.00485963571087,0.00485963571087,0.00482405584609,0.00478847598131,0.00475289611652,0.00471731625174,0.00468173638696,0.00464615652218,0.0046105766574,0.00457499679261,0.00453941692783,0.00450383706305
TDS0984,0,0.00337050155974,0.00332479270284,0.00332479270284,0.00332936358853,0.00333393447422,0.00333850535991,0.0033430762456,0.00334764713129,0.00335221801698,0.00335678890267,0.00336135978836,0.00336593067405,0.00337050155974
LRR0148,0,0.00529873998908,0.00479894813907,0.00479894813907,0.00484892732407,0.00489890650907,0.00494888569407,0.00499886487907,0.00504884406407,0.00509882324908,0.00514880243408,0.00519878161908,0.00524876080408,0.00529873998908
CLB0774,0,0.00812654494401,0.00366257020039,0.00366257020039,0.00410896767475,0.00455536514911,0.00500176262348,0.00544816009784,0.0058945575722,0.00634095504656,0.00678735252092,0.00723374999529,0.00768014746965,0.00812654494401
JDF0593,0,0.00367596133247,0.00452888025391,0.00452888025391,0.00444358836177,0.00435829646962,0.00427300457748,0.00418771268533,0.00410242079319,0.00401712890105,0.0039318370089,0.00384654511676,0.00376125322461,0.00367596133247
CGB0637,0,0.00373303833514,0.00397355438887,0.00397355438887,0.0039495027835,0.00392545117812,0.00390139957275,0.00387734796738,0.003853296362,0.00382924475663,0.00380519315126,0.00378114154589,0.00375708994051,0.00373303833514
BJM0111,0,0.00803785406126,0.00349866995253,0.00349866995253,0.0039525883634,0.00440650677428,0.00486042518515,0.00531434359602,0.00576826200689,0.00622218041777,0.00667609882864,0.00713001723951,0.00758393565039,0.00803785406126
KWE0082,0,0.00413327014153,0.00450217693697,0.00450217693697,0.00446528625743,0.00442839557788,0.00439150489834,0.00435461421879,0.00431772353925,0.00428083285971,0.00424394218016,0.00420705150062,0.00417016082107,0.00413327014153
JCR0172,0,0.00559050537034,0.00476299383096,0.00476299383096,0.0048457449849,0.00492849613884,0.00501124729277,0.00509399844671,0.00517674960065,0.00525950075459,0.00534225190853,0.00542500306246,0.0055077542164,0.00559050537034
ATE0869,0,0.00506976666268,0.00485905927358,0.00485905927358,0.00488013001249,0.0049012007514,0.00492227149031,0.00494334222922,0.00496441296813,0.00498548370704,0.00500655444595,0.00502762518486,0.00504869592377,0.00506976666268
IBS0836,0,0.00278314116076,0.00449101553849,0.00449101553849,0.00432022810072,0.00414944066294,0.00397865322517,0.0038078657874,0.00363707834962,0.00346629091185,0.00329550347408,0.00312471603631,0.00295392859853,0.00278314116076
